date,customer_id,product_id,sales_price,quantity,rating,origin_country,cost,profit
2021-05-05,562,89,3493,6,4,Germany,3025.95467362655,467.0453263734498
2021-04-14,678,4,1004,2,1,Germany,843.520002233689,160.47999776631104
2021-01-06,982,6,3364,1,1,China,2857.2454488967437,506.7545511032563
2021-06-06,294,54,2957,5,2,Kenya,2565.3126502756154,391.6873497243846
2021-08-11,163,93,2438,6,1,China,2051.2614063237966,386.73859367620344
2021-11-14,488,83,2125,6,1,China,1852.1562771252336,272.8437228747664
2021-06-27,270,70,1106,3,1,Kenya,988.0213657336399,117.97863426636013
2021-09-23,227,47,1653,1,1,Germany,1500.8101901513169,152.18980984868313
2021-03-24,286,20,2228,3,3,Kenya,1938.4271465637064,289.5728534362936
2021-02-02,174,96,2767,1,3,China,2415.387144627414,351.6128553725862
2021-06-16,97,83,1861,2,3,Japan,1568.653186409349,292.346813590651
2021-09-13,685,77,2955,3,2,Germany,2600.0784424570284,354.92155754297164
2021-08-02,28,19,957,3,1,Japan,850.6345784638777,106.36542153612231
2021-10-17,857,84,3840,4,1,Germany,3603.8849287246667,236.11507127533332
2022-06-24,225,4,2834,4,2,Kenya,2493.5369647540037,340.46303524599625
2022-10-22,773,32,1284,6,4,Kenya,1066.5465579513502,217.45344204864978
2022-11-12,287,44,3402,3,2,Japan,3070.646504995436,331.35349500456414
2022-02-18,317,100,2196,3,2,USA,1991.0028283444892,204.99717165551078
2022-12-18,663,75,3299,6,4,Kenya,3024.960757887741,274.0392421122592
2022-03-27,302,63,2273,4,1,Japan,2112.4457086835487,160.55429131645133
2022-05-01,119,85,3071,5,1,China,2780.2874898500922,290.71251014990776
2022-06-06,507,74,3049,1,3,Kenya,2620.387412633994,428.6125873660062
2022-09-11,755,68,1866,3,3,China,1768.208293485408,97.79170651459208
2022-05-13,604,17,1113,4,2,China,1035.53871543067,77.46128456933002
2022-03-28,963,73,3605,5,3,Japan,3030.8570412948075,574.1429587051925
2022-03-04,937,96,376,4,2,China,321.65549227333116,54.34450772666884
2022-09-05,631,98,1850,6,1,USA,1648.3843383618146,201.61566163818543
2022-09-13,749,88,1772,1,4,China,1670.1320967017284,101.86790329827159
2022-09-13,530,83,701,4,4,Japan,603.7495386775262,97.25046132247383
2022-10-23,614,1,3241,2,4,USA,2812.6019563185196,428.39804368148043
2022-02-11,482,55,1876,6,4,USA,1740.5975061485435,135.40249385145648
2022-10-16,336,53,393,4,3,Japan,326.53621309329617,66.46378690670383
2022-04-06,367,92,3529,5,2,Kenya,2989.809278392851,539.190721607149
2022-09-05,957,30,3462,5,3,Kenya,3108.3244535703993,353.6755464296007
2022-04-25,339,2,2063,2,3,China,1852.7408541187544,210.25914588124556
2022-04-05,526,46,1065,5,4,USA,917.1672970045446,147.8327029954554
2022-06-05,161,22,2397,6,1,Japan,2063.2441445150844,333.7558554849156
2022-07-03,913,35,3624,2,2,Kenya,3354.849247093037,269.15075290696313
2022-03-15,210,40,1015,5,3,Japan,851.1296951971675,163.8703048028325
2022-05-13,473,73,2485,4,3,Germany,2265.89029788109,219.1097021189098
2022-07-11,528,23,1790,3,2,USA,1567.315979015564,222.68402098443607
2022-12-09,883,21,2812,2,3,China,2424.6669978244504,387.3330021755496
2022-10-08,163,95,396,4,4,Kenya,372.98988223037156,23.010117769628437
2022-12-23,702,19,3693,2,2,Germany,3118.568098535478,574.4319014645221
2022-04-22,760,42,2732,6,4,USA,2390.0421373843146,341.95786261568537
2022-07-06,181,97,2904,2,4,USA,2470.0124582469,433.9875417530998
2022-02-25,803,13,1933,5,3,Germany,1730.817549951627,202.18245004837308
2022-10-13,967,20,947,4,3,USA,894.4215335192766,52.578466480723364
2022-07-06,447,90,289,5,4,USA,248.14327603924372,40.856723960756284
2022-12-28,476,92,3011,5,1,Germany,2603.5164086052187,407.48359139478134
2022-11-18,643,57,2267,2,3,China,1929.2781542537416,337.7218457462584
2022-03-01,281,65,1374,4,3,China,1238.125175845675,135.8748241543251
2022-09-03,412,24,2392,3,4,Japan,2264.110610605287,127.88938939471291
2022-01-23,121,14,1619,3,1,USA,1377.0487636865946,241.9512363134054
2022-04-27,231,81,1372,3,1,USA,1293.2807782752118,78.71922172478821
2022-02-10,166,55,2103,2,2,Germany,1848.0842383676095,254.9157616323905
2022-03-17,169,74,1407,4,1,China,1235.0781602045636,171.92183979543643
2022-09-08,216,86,3966,6,4,China,3430.2649734865345,535.7350265134655
2022-09-11,704,80,3159,1,2,Japan,2924.0428815621626,234.95711843783738
2022-08-02,36,99,379,3,2,Kenya,338.7915827479785,40.20841725202149
2022-12-23,442,43,1899,4,4,Japan,1638.097211560838,260.9027884391619
2022-11-01,484,27,1573,5,1,USA,1461.8617864467465,111.13821355325354
2022-11-05,217,10,3307,2,2,Germany,3031.796313129248,275.2036868707519
2022-09-26,438,9,3213,2,2,China,2702.395160688758,510.6048393112419
2022-09-13,642,60,2904,5,4,Germany,2509.8745152297865,394.12548477021346
2022-10-09,417,19,1956,4,1,Japan,1643.1838766835942,312.81612331640576
2022-03-21,133,28,2680,4,3,Germany,2509.9130663076558,170.08693369234425
2022-12-21,539,92,2205,5,1,China,1960.9340898237442,244.06591017625578
2022-11-14,413,22,375,3,3,Germany,340.0114490595724,34.988550940427615
2022-04-07,46,6,519,6,4,Germany,432.366440370466,86.63355962953398
2022-02-21,421,55,1540,1,4,USA,1315.494461667348,224.5055383326519
2022-02-25,415,28,1461,2,3,Japan,1387.6239538226916,73.37604617730835
2022-05-04,718,42,3098,1,4,China,2740.694596351551,357.3054036484491
2022-12-07,981,49,3343,1,1,Germany,3158.5726656183883,184.42733438161167
2022-01-26,460,14,519,4,2,China,443.5546936645854,75.44530633541461
2022-10-11,113,20,3016,4,3,USA,2837.1100638561948,178.88993614380524
2022-10-19,732,54,1651,6,3,Germany,1517.6069994873444,133.3930005126556
2022-09-15,879,77,888,6,3,USA,787.8865412631136,100.1134587368864
2022-08-15,2,62,1810,4,4,Japan,1519.7989178549876,290.2010821450124
2022-11-15,91,78,1592,4,1,Germany,1346.0310045497731,245.96899545022688
2022-05-04,272,73,1226,5,1,China,1033.2469424180654,192.75305758193463
2022-11-11,476,90,2750,5,3,China,2428.8480867314524,321.15191326854756
2022-06-01,625,91,3389,2,3,Japan,2980.859326724188,408.1406732758119
2022-01-27,564,78,1295,1,3,China,1172.5649472098432,122.43505279015676
2022-04-11,764,40,593,3,2,Germany,502.124216780312,90.875783219688
2022-02-28,205,59,324,2,2,Germany,283.8737793913161,40.12622060868392
2022-07-25,573,93,1710,6,2,USA,1613.141895371921,96.85810462807899
2022-03-16,58,16,227,2,4,Japan,198.94381413980958,28.056185860190425
2022-12-06,994,35,2256,5,1,Kenya,2099.515577863597,156.48442213640283
2022-06-08,409,30,3952,1,2,Kenya,3538.469734852161,413.53026514783915
2022-10-02,372,13,678,2,1,China,600.7243817954387,77.27561820456128
2022-03-04,997,44,222,3,3,China,188.42483079652172,33.57516920347828
2022-07-03,132,81,3042,6,3,Japan,2708.426906479899,333.5730935201009
2022-12-27,439,79,689,6,4,USA,652.0714530481282,36.928546951871795
2022-06-09,254,90,2997,5,4,Japan,2724.620758431795,272.3792415682051
2022-06-27,343,16,385,6,3,Japan,356.2341122351858,28.76588776481418
2022-05-11,973,32,2975,5,3,USA,2820.2185637348725,154.78143626512747
2022-09-27,319,21,1981,3,2,Germany,1801.1429443329923,179.85705566700767
2022-06-24,366,46,827,3,2,Japan,754.8652311712381,72.13476882876193
2022-04-01,668,20,2397,5,4,China,1991.6889154894573,405.31108451054274
2022-03-15,545,95,1103,4,1,USA,1029.626605941167,73.3733940588329
2022-02-06,696,23,2479,5,1,Japan,2058.352966140777,420.64703385922303
2022-05-11,337,55,1415,4,1,Japan,1324.0892367685913,90.91076323140874
2022-01-09,582,69,3517,4,1,Kenya,3167.9963018106196,349.00369818938043
2022-01-27,601,30,1490,3,2,Japan,1377.318847618433,112.68115238156702
2022-03-24,584,3,1775,4,1,Japan,1617.60601362078,157.39398637922
2022-11-05,567,46,3084,1,1,Kenya,2646.77669527993,437.2233047200698
2022-04-17,268,31,2418,3,3,USA,2250.410076975032,167.5899230249679
2022-10-27,27,86,3143,4,1,USA,2730.006271595046,412.9937284049538
2022-03-19,280,50,3181,4,3,Kenya,2798.1951440126904,382.80485598730957
2022-04-06,638,58,3104,2,4,Kenya,2944.1010682562296,159.8989317437704
2022-04-04,147,73,859,5,4,USA,782.4965209264135,76.5034790735865
2022-05-01,58,18,2428,1,3,Germany,2281.4942302345144,146.50576976548564
2022-01-18,81,40,559,2,4,China,495.31684910472933,63.68315089527067
2022-05-11,15,45,1219,2,3,USA,1154.6642319423413,64.3357680576587
2022-04-27,213,77,2184,6,4,USA,1851.6142800295556,332.38571997044437
2022-07-20,206,69,2129,1,3,Germany,1988.1949479166562,140.80505208334375
2022-04-24,886,14,3830,6,2,China,3228.2569716444323,601.7430283555677
2022-06-14,264,56,3794,1,2,USA,3191.2052818847806,602.7947181152194
2022-10-25,24,20,3474,5,2,Germany,2950.791833604146,523.2081663958538
2022-07-02,168,5,3780,3,2,USA,3517.6185087972394,262.38149120276057
2022-08-21,28,28,3267,5,3,Kenya,2928.6027981125885,338.3972018874115
2022-10-26,387,70,3986,4,1,Japan,3728.7125266349244,257.2874733650756
2022-03-21,507,47,2426,5,1,Germany,2280.6925175691395,145.30748243086055
2022-08-13,219,55,2288,6,4,Kenya,2098.381399349053,189.61860065094697
2022-09-01,988,84,923,2,4,China,838.6031812361279,84.39681876387215
2022-10-04,784,44,393,4,2,USA,334.35944998326687,58.64055001673313
2022-07-01,258,69,1987,5,4,Kenya,1677.555982652632,309.4440173473679
2022-06-04,375,28,2043,5,1,Japan,1739.4442373618997,303.5557626381003
2022-03-23,293,63,2629,1,2,Japan,2274.9898400985335,354.0101599014665
2022-12-20,300,64,3952,6,1,Kenya,3362.5914121812943,589.4085878187057
2022-02-14,130,96,1914,1,3,Kenya,1621.0710198634624,292.9289801365376
2022-01-21,892,21,1741,3,1,China,1591.1642364022305,149.83576359776953
2022-07-02,648,19,3622,3,4,Japan,3333.4661170673735,288.5338829326265
2022-05-20,997,18,1771,6,4,Germany,1548.01441391334,222.98558608666008
2022-05-18,18,57,1500,2,4,Japan,1296.230626449244,203.76937355075597
2022-05-16,821,90,3568,5,1,Germany,3369.4094318560265,198.59056814397354
2022-01-04,770,67,1321,3,4,USA,1193.6648477621045,127.3351522378955
2022-11-16,296,75,343,4,3,Germany,291.6457288065325,51.354271193467525
2022-08-11,377,50,963,2,3,Germany,878.8327053536784,84.16729464632158
2022-08-07,87,90,3331,5,1,USA,2789.2435472198827,541.7564527801173
2022-02-03,496,14,2784,6,3,Germany,2352.8871883370607,431.1128116629393
2022-11-03,802,61,557,4,4,Kenya,472.6840100152659,84.31598998473407
2022-02-17,234,9,776,2,1,Germany,730.5032355989797,45.4967644010203
2022-11-26,561,74,3563,6,2,Kenya,3211.3766591040135,351.62334089598653
2022-09-04,326,79,2319,3,4,Japan,2160.896886579816,158.10311342018394
2022-05-03,761,31,3249,5,3,China,2877.2252716637972,371.77472833620277
2022-12-07,809,51,1447,6,3,China,1342.666857853212,104.33314214678808
2022-07-05,635,1,794,2,4,Kenya,692.2119808696882,101.7880191303118
2022-04-20,134,21,681,1,1,Japan,592.8446777972749,88.15532220272507
2022-03-16,797,54,2803,5,1,USA,2515.0747720554223,287.9252279445777
2022-03-26,853,51,1337,5,2,USA,1246.6370044810615,90.36299551893853
2022-01-14,453,57,863,1,2,Germany,760.5559051175914,102.44409488240865
2022-04-09,267,13,2308,4,3,USA,2056.801489359763,251.19851064023715
2022-02-22,221,20,2500,2,2,China,2360.3135322096055,139.68646779039454
2022-07-09,608,69,1865,1,4,Germany,1700.4893855769021,164.51061442309788
2022-07-14,953,22,110,5,4,USA,97.89113876812421,12.108861231875792
2022-11-23,27,32,959,4,4,Japan,857.0329014585323,101.96709854146775
2022-10-08,622,84,490,6,2,Kenya,409.29772500633413,80.70227499366587
2022-05-05,469,35,3961,2,1,Japan,3380.5866899133343,580.4133100866657
2022-01-12,376,14,3824,2,3,China,3421.2735368091635,402.7264631908365
2022-09-27,769,94,3029,4,1,Kenya,2671.6908223193227,357.3091776806773
2022-04-23,58,24,2701,5,3,Germany,2313.566406515193,387.4335934848068
2022-07-03,320,89,905,6,1,Germany,853.7696384523264,51.230361547673624
2022-05-27,732,17,3367,3,1,Japan,2847.1991817602216,519.8008182397784
2022-01-09,285,6,1014,4,3,Germany,921.4572625001882,92.54273749981178
2022-03-12,600,73,374,3,3,China,349.15328660251873,24.846713397481267
2022-11-14,876,69,1825,1,4,Japan,1530.966234465528,294.03376553447197
2022-10-22,600,77,2526,2,3,USA,2301.5624926651076,224.43750733489242
2022-12-23,576,18,2147,6,1,Kenya,1860.3615010787073,286.6384989212927
2022-11-21,464,30,3066,5,3,Japan,2603.225435684806,462.77456431519386
2022-05-19,16,35,895,2,4,Japan,842.6956065636,52.304393436400005
2022-06-03,478,87,3818,3,4,Japan,3523.678256044187,294.32174395581296
2022-01-16,133,34,3407,6,2,Japan,2871.6583568066058,535.3416431933942
2022-02-11,343,86,2600,1,1,China,2407.686644912309,192.31335508769098
2022-01-06,866,79,1145,2,3,Germany,955.3185304553207,189.68146954467932
2022-05-06,800,35,3736,6,1,USA,3263.839185524568,472.16081447543183
2022-07-05,276,93,2484,1,3,USA,2191.4516439912504,292.5483560087496
2022-12-11,721,6,1014,5,4,Germany,930.7147118887011,83.28528811129888
2022-12-06,140,73,2852,4,4,USA,2703.2395355122735,148.7604644877265
2022-11-18,630,87,3466,2,1,USA,3096.1200917261644,369.87990827383555
2022-04-23,865,59,2751,1,1,USA,2339.358349890006,411.64165010999386
2022-09-07,64,31,2341,3,4,USA,1982.1503048332515,358.84969516674846
2022-11-16,55,72,2408,5,4,Kenya,2087.858486685431,320.1415133145688
2022-04-12,806,68,3936,5,3,USA,3579.8524568962275,356.1475431037725
2022-11-10,837,81,1217,1,1,China,1056.5721593179169,160.42784068208312
2022-08-14,835,78,252,2,4,USA,238.77986427919345,13.220135720806553
2022-07-05,788,16,1851,5,4,Germany,1652.8804944605417,198.11950553945826
2022-07-12,784,68,1903,5,1,USA,1597.817844024123,305.1821559758771
2022-04-15,253,2,3605,5,2,USA,3258.5133744277905,346.4866255722095
2022-08-07,377,77,3487,1,2,Japan,3200.669542044355,286.3304579556452
2022-12-03,944,83,3817,3,3,Kenya,3503.3655320360413,313.63446796395874
2022-06-13,105,54,1545,6,1,Germany,1358.0208051473464,186.97919485265356
2022-07-22,859,60,2886,4,1,China,2575.3855316649874,310.6144683350126
2022-04-03,532,46,2850,3,2,China,2574.5487346436157,275.4512653563843
2022-06-04,899,74,1160,3,4,Germany,1100.4534242823318,59.54657571766825
2022-05-13,151,83,387,4,1,USA,365.5507253874589,21.449274612541103
2022-06-26,335,39,1254,5,4,Kenya,1065.795169504735,188.204830495265
2022-09-19,486,12,1692,2,3,USA,1449.270155467244,242.72984453275603
2022-03-09,693,9,2677,6,1,Japan,2357.726095106793,319.27390489320715
2022-01-21,595,80,2682,6,3,China,2309.1324962746285,372.86750372537153
2022-11-19,279,2,1314,3,2,Kenya,1218.2974363750282,95.70256362497184
2022-07-14,351,100,2479,5,2,Japan,2338.3118417113737,140.68815828862625
2022-10-09,433,83,655,6,2,Japan,551.4166169385459,103.58338306145413
2022-11-14,413,85,1950,4,3,Germany,1781.8945586086718,168.1054413913282
2022-11-28,829,59,3457,1,1,China,2996.089207475035,460.910792524965
2022-01-03,931,51,2710,6,4,Kenya,2348.2754455176164,361.7245544823836
2022-01-18,752,39,1409,4,1,Kenya,1319.0495735034285,89.95042649657148
2022-01-06,721,4,3079,1,4,Japan,2640.4142327556597,438.58576724434033
2022-02-06,819,99,2201,2,2,USA,1980.540482502164,220.45951749783603
2022-02-24,957,68,1674,1,2,Germany,1475.1064611888123,198.89353881118768
2022-06-06,244,94,1554,5,4,Japan,1361.858519039576,192.1414809604239
2022-11-06,821,35,776,2,3,Japan,723.571926502192,52.428073497807986
2022-12-08,251,58,622,3,4,Germany,558.8390545788354,63.16094542116457
2022-06-14,601,4,1572,3,3,Germany,1326.6808923300912,245.31910766990882
2022-09-05,870,65,2714,5,2,China,2516.811296489329,197.18870351067108
2022-09-02,41,54,873,2,3,Germany,806.4338439037432,66.5661560962568
2022-05-04,496,70,920,4,2,Japan,764.799726133559,155.20027386644097
2022-06-02,993,23,487,5,1,USA,414.26224174747153,72.73775825252847
2022-02-14,502,22,3420,1,4,China,2911.6823566291855,508.3176433708145
2022-05-04,848,44,3444,1,2,Germany,3202.5805846803296,241.4194153196704
2022-10-19,130,81,1830,2,2,Japan,1595.084615194762,234.9153848052381
2022-05-10,402,36,2280,2,3,Germany,2077.1593977607495,202.84060223925053
2022-09-19,615,85,652,6,1,USA,577.6460251354288,74.35397486457123
2022-03-27,656,27,1045,4,3,Germany,958.6862902208594,86.3137097791406
2022-12-10,453,9,648,1,1,Japan,569.0599748247313,78.94002517526872
2022-05-28,247,8,1044,5,3,China,900.7258638059401,143.2741361940599
2022-03-01,198,72,2437,2,1,Kenya,2157.257046491133,279.7429535088668
2022-12-20,20,11,2879,3,4,USA,2395.1810597052236,483.81894029477644
2022-12-13,637,57,648,1,1,China,613.5253031158885,34.474696884111495
2022-01-04,946,13,3533,3,2,Kenya,3344.571195971205,188.42880402879518
2022-08-14,449,82,2039,6,1,Germany,1708.4354858080678,330.5645141919322
2022-07-05,197,62,1474,1,3,Kenya,1379.385439618304,94.61456038169604
2022-12-26,806,41,452,1,1,Japan,404.7692460454265,47.230753954573515
2022-12-18,405,73,1043,6,4,China,962.4515866208636,80.54841337913638
2022-11-05,784,23,2829,1,3,USA,2591.1735053202324,237.82649467976762
2022-01-18,734,90,1181,3,3,Germany,1025.615799364311,155.384200635689
2022-06-16,978,34,3296,4,3,Japan,2878.1267920341265,417.87320796587346
2022-09-20,851,86,3219,5,1,Japan,2933.8358163332305,285.16418366676953
2022-04-23,65,16,378,3,3,Kenya,326.525172689079,51.474827310921
2022-04-24,126,37,560,1,1,Japan,513.5841352441871,46.41586475581289
2022-04-04,462,92,1453,6,4,Japan,1247.5998740694934,205.40012593050665
2022-10-12,738,44,387,6,2,Kenya,353.5560132505396,33.44398674946041
2022-03-20,207,70,3172,6,3,Kenya,2820.4877255226743,351.5122744773257
2022-02-18,950,94,1558,1,4,USA,1426.2810542218067,131.7189457781933
2022-05-09,855,9,3489,2,3,Japan,2899.294622902545,589.7053770974549
2022-08-01,576,83,1585,4,1,Germany,1429.059783306856,155.94021669314407
2022-08-28,539,95,3079,6,1,Kenya,2772.18331967741,306.81668032258995
2022-09-08,679,65,3462,6,1,USA,2930.582599696857,531.417400303143
2022-12-14,936,71,1785,1,2,USA,1499.064317438034,285.9356825619659
2022-06-23,101,22,2442,2,3,China,2266.506117546578,175.49388245342197
2022-05-03,410,97,3711,1,3,Kenya,3382.30176511912,328.69823488088014
2022-03-21,628,59,142,4,4,USA,123.13131794287382,18.86868205712618
2022-10-11,829,86,1984,3,1,Germany,1759.6023135644411,224.39768643555885
2022-08-24,321,7,1557,3,4,Germany,1407.4572905271987,149.54270947280133
2022-01-26,812,20,2631,6,1,China,2188.6567348807225,442.3432651192775
2022-08-12,616,19,237,5,4,China,201.54491051277424,35.45508948722576
2022-01-11,343,29,1830,1,4,Japan,1671.4622485564864,158.53775144351357
2022-03-06,349,64,3389,4,1,China,2957.65330176133,431.3466982386699
2022-11-01,731,24,3417,5,4,Kenya,2902.0437062086935,514.9562937913065
2022-09-14,8,61,2957,3,3,Kenya,2615.1209699349674,341.87903006503257
2022-08-22,804,15,248,4,2,China,221.09727587843494,26.902724121565058
2022-08-01,972,17,3331,1,4,USA,2973.307534538833,357.6924654611671
2022-08-13,218,71,445,3,1,Japan,372.8781152432191,72.1218847567809
2022-02-23,812,35,3270,6,2,Kenya,2873.625261473953,396.37473852604717
2022-04-24,158,97,586,6,1,China,542.3018875486727,43.69811245132735
2022-09-08,11,4,2524,2,3,Germany,2224.700580012768,299.2994199872319
2022-06-18,752,7,2183,1,2,USA,1961.0067491667187,221.9932508332813
2022-04-28,917,15,278,6,4,China,257.2768471833365,20.723152816663514
2022-12-12,585,39,991,1,3,China,903.3313117600574,87.66868823994264
2022-06-19,252,98,3047,5,1,Germany,2657.845017788758,389.154982211242
2022-04-23,534,9,2742,3,4,USA,2569.1958310696573,172.8041689303427
2022-01-23,429,74,709,5,4,Japan,614.9176974488544,94.08230255114563
2022-02-26,890,18,1673,1,1,Kenya,1499.3737757999697,173.62622420003026
2022-04-09,798,63,3580,2,1,Germany,2990.8598513304787,589.1401486695213
2022-05-28,508,67,1389,1,3,USA,1262.527952289193,126.47204771080692
2022-12-24,5,99,2653,6,1,Kenya,2263.884398382067,389.11560161793295
2022-10-16,971,78,246,5,3,Kenya,223.66016145157948,22.339838548420516
2022-12-10,123,4,2456,2,2,Germany,2260.705372994148,195.2946270058519
2022-08-17,639,26,3614,1,3,Japan,3239.8828811992594,374.1171188007406
2022-07-01,208,26,1277,4,1,Kenya,1175.1560380405558,101.84396195944419
2022-02-21,447,98,862,1,1,USA,746.1000509278775,115.89994907212247
2022-02-24,972,76,2395,6,4,China,2182.2103302126116,212.78966978738845
2022-01-22,781,45,3759,3,1,China,3551.1399460251114,207.86005397488861
2022-02-19,137,70,625,6,4,China,578.7006027938761,46.2993972061239
2022-09-11,578,15,763,4,3,Kenya,645.7597229303473,117.24027706965273
2022-05-26,930,49,3336,1,2,Kenya,2916.8148203234714,419.1851796765286
2022-08-17,392,69,1484,2,2,Japan,1260.445678352392,223.55432164760805
2022-05-18,717,14,3815,3,1,Kenya,3602.1793437263905,212.82065627360953
2022-02-08,577,16,1395,6,1,Kenya,1217.3655341654137,177.6344658345863
2022-08-28,926,85,105,2,3,Germany,87.71948530102675,17.28051469897325
2022-05-04,219,18,3301,1,4,China,2803.3965509126974,497.6034490873026
2022-11-07,706,67,2542,6,3,Japan,2265.6203793051423,276.37962069485775
2022-10-08,28,94,3674,2,2,USA,3481.5442691660305,192.45573083396948
2022-07-06,144,49,3058,6,2,Germany,2560.4302086105863,497.5697913894137
2022-03-03,401,71,872,4,2,Germany,729.38908991886,142.61091008114
2022-03-11,547,53,2447,5,1,China,2249.278500927011,197.721499072989
2022-03-06,711,53,549,4,3,Kenya,465.5564103849023,83.44358961509772
2022-04-05,258,60,3072,6,2,Japan,2801.07330415706,270.9266958429398
2022-09-05,629,23,1020,2,3,China,904.1535636853362,115.84643631466383
2022-11-06,305,95,2994,4,2,China,2718.866065095582,275.13393490441786
2022-12-26,616,100,3061,4,2,China,2794.5140195726635,266.4859804273365
2022-01-04,30,10,3119,3,2,China,2831.742884555347,287.2571154446532
2022-02-21,46,3,1262,4,4,USA,1159.708492322838,102.29150767716192
2022-01-09,166,64,3700,4,2,USA,3328.189287818745,371.810712181255
2022-12-04,425,80,1339,6,4,Japan,1271.2505678134737,67.74943218652629
2022-09-03,760,49,608,6,3,Germany,533.233838771434,74.76616122856603
2022-04-05,826,88,3480,5,1,China,3305.262734556497,174.73726544350302
2022-08-04,119,50,3750,4,1,USA,3167.4090302175987,582.5909697824013
2022-09-11,23,18,3307,5,3,Germany,3071.4145462256743,235.58545377432574
2022-07-05,289,50,2218,2,3,Japan,2074.331408040757,143.6685919592428
2022-10-04,741,54,3444,3,2,Japan,3039.6770943733773,404.32290562662274
2022-07-11,516,60,1046,3,2,Kenya,884.6636286462762,161.33637135372385
2022-12-14,124,30,1229,6,2,Japan,1147.432030220425,81.56796977957492
2022-06-26,102,59,1489,1,1,Germany,1331.5410417482262,157.45895825177377
2022-12-03,82,4,1382,2,4,Germany,1260.053902246648,121.94609775335198
2022-12-13,643,5,3763,1,4,Kenya,3333.1089055499083,429.8910944500917
2022-01-16,341,89,2032,3,4,Germany,1738.4889816183588,293.5110183816412
2022-10-16,344,43,3567,2,4,China,3326.555194615078,240.4448053849219
2022-06-24,605,82,3607,1,2,Kenya,3358.582742802684,248.41725719731585
2022-09-17,379,83,3179,3,1,Japan,2996.961348553204,182.03865144679594
2022-05-24,975,20,2633,2,1,Germany,2433.200543327638,199.79945667236188
2022-07-19,261,42,788,4,4,USA,702.5642153981356,85.43578460186438
2022-10-04,275,26,2096,4,1,China,1908.1130306641908,187.88696933580923
2022-08-14,648,70,948,3,1,Japan,818.6967558593058,129.30324414069423
2022-08-23,697,93,3951,3,3,Germany,3671.382414040379,279.617585959621
2022-05-10,881,89,3415,4,1,USA,3221.060097448128,193.9399025518719
2022-11-24,655,54,2435,5,2,USA,2107.931053457502,327.068946542498
2022-04-17,515,80,1641,4,2,Japan,1549.0761984456649,91.92380155433511
2022-03-10,963,58,3025,4,3,China,2686.1172057682224,338.88279423177755
2022-07-21,798,17,2928,6,2,China,2748.6620511849183,179.33794881508175
2022-01-22,67,55,3576,3,4,USA,3253.106659060798,322.89334093920206
2022-10-03,362,76,1177,1,2,USA,990.2243260034224,186.77567399657755
2022-04-19,849,100,3084,3,2,China,2883.943938045236,200.05606195476412
2022-12-27,929,7,1113,2,1,China,1022.4342325573048,90.56576744269523
2022-03-28,388,4,3841,5,1,Kenya,3272.715770131595,568.284229868405
2022-07-21,216,84,3977,5,4,Kenya,3498.9585111937577,478.04148880624234
2022-05-13,350,95,3625,4,4,USA,3131.4657685781544,493.53423142184556
2022-06-01,869,47,1038,3,4,Japan,926.8524818490214,111.14751815097861
2022-06-19,247,64,1377,3,4,Germany,1268.829475036201,108.17052496379893
2022-10-22,61,12,2793,3,3,Kenya,2447.080286522393,345.9197134776068
2022-11-14,829,9,3425,5,4,Kenya,3102.1047814104168,322.89521858958324
2022-10-25,619,7,2862,4,2,Japan,2575.981434369001,286.0185656309991
2022-11-25,65,29,800,4,1,Germany,687.8029723436949,112.19702765630507
2022-03-05,258,78,3634,1,3,USA,3017.15026664277,616.84973335723
2022-09-27,836,53,3780,3,1,Germany,3286.7392863791156,493.2607136208844
2022-03-23,799,71,3267,6,2,China,3097.101229754628,169.8987702453719
2022-08-22,195,37,3742,5,1,Germany,3417.1257154742016,324.87428452579843
2022-08-22,192,87,2216,3,1,Kenya,1886.816728837006,329.18327116299406
2022-12-21,871,28,3575,5,4,China,3262.702232533118,312.29776746688185
2022-09-10,289,7,1157,5,3,USA,1086.2436705414193,70.7563294585807
2022-05-05,756,45,2437,4,3,Kenya,2287.2905191080013,149.70948089199874
2022-12-06,2,74,1122,6,1,USA,1022.042750617763,99.95724938223702
2022-01-01,361,17,1341,4,2,Kenya,1197.94010612195,143.05989387804993
2022-04-15,945,43,3892,2,3,China,3520.0878972740243,371.9121027259757
2022-08-13,340,15,3150,6,4,Germany,2903.667450736825,246.33254926317522
2022-03-16,949,12,1460,5,1,Kenya,1371.9059880627829,88.09401193721715
2022-06-21,38,91,3137,6,3,Japan,2718.625215027171,418.3747849728288
2022-05-03,631,14,1395,2,1,Japan,1242.1972667642312,152.80273323576876
2022-08-01,133,51,3292,3,4,USA,2819.425170815558,472.574829184442
2022-08-06,983,87,3844,3,3,Kenya,3570.9671052470558,273.03289475294423
2022-02-02,836,42,3988,3,4,Kenya,3377.774589129811,610.2254108701891
2022-09-18,853,6,2322,3,4,USA,2025.6915453273618,296.30845467263816
2022-01-01,844,65,278,5,2,USA,239.71231010792044,38.287689892079555
2022-06-28,129,95,604,1,1,USA,534.9051905150131,69.09480948498685
2022-12-15,133,67,3812,2,1,Kenya,3577.1191079326304,234.8808920673696
2022-04-28,340,56,177,3,4,USA,156.88097708100813,20.119022918991874
2022-11-19,292,18,3506,3,4,Kenya,2913.3089238588045,592.6910761411955
2022-02-06,511,47,2822,5,4,Germany,2478.7695354151624,343.2304645848376
